stream,session_window_ist,phase_id,phase_label,n_total,n_valid,n_up,n_down,n_flat,pct_up,pct_down,pct_flat,mean_return_pct,median_return_pct,std_return_pct,low_confidence_flag,p_up_vs_random,p_down_vs_random,q_up,q_down
BRENT_session,us_open,9.0,ceasefire_pause_breakdown_renewed_escalation,8,8,1,3,4,12.5,37.5,50.0,-0.4041964180787843,-0.1663888495614939,0.7682509319709233,False,0.2830361225422955,1.0,1.0,1.0
BRENT_session,us_pre_open,9.0,ceasefire_pause_breakdown_renewed_escalation,4,4,1,2,1,25.0,50.0,25.0,0.3384796795409301,-0.1824403607706002,1.483066492001072,True,1.0,0.6049382716049383,1.0,1.0
BRENT_session,europe_midday,10.0,second_deescalation_active_negotiation_hormuz_deal,14,14,4,8,2,28.57142857142857,57.14285714285714,14.285714285714285,-0.7312598690473165,-0.3933901200462992,1.774613950522344,False,1.0,0.0850202039779058,1.0,0.7651818358011522
BRENT_session,global_reopen_pre_mcx,10.0,second_deescalation_active_negotiation_hormuz_deal,13,13,4,3,6,30.76923076923077,23.07692307692308,46.15384615384615,0.1247543893894406,0.1510798684774723,0.516184227420325,False,1.0,0.5637320668396559,1.0,1.0
BRENT_session,india_midday,10.0,second_deescalation_active_negotiation_hormuz_deal,14,14,8,5,1,57.14285714285714,35.714285714285715,7.142857142857142,0.4173367195333128,0.5298200907581398,1.1603940647210411,False,0.0850202039779058,1.0,0.2550606119337174,1.0
BRENT_session,india_morning,10.0,second_deescalation_active_negotiation_hormuz_deal,13,13,4,4,5,30.76923076923077,30.76923076923077,38.46153846153847,0.0706045006684973,-0.0546218951888878,0.6723606472725127,False,1.0,1.0,1.0,1.0
BRENT_session,mcx_open_drive,10.0,second_deescalation_active_negotiation_hormuz_deal,13,13,4,4,5,30.76923076923077,30.76923076923077,38.46153846153847,0.0260914170085548,0.0113945547266017,0.3749266938467803,False,1.0,1.0,1.0,1.0
BRENT_session,mcx_tail,10.0,second_deescalation_active_negotiation_hormuz_deal,14,14,8,3,3,57.14285714285714,21.428571428571427,21.428571428571427,0.1300736376655504,0.2755931231686573,0.5450827911445943,False,0.0850202039779058,0.41065559906409627,0.2550606119337174,1.0
BRENT_session,other_valid_hours,10.0,second_deescalation_active_negotiation_hormuz_deal,13,13,2,4,7,15.384615384615383,30.76923076923077,53.84615384615385,-0.1474466386027251,-0.0358922940215011,0.4070991308252527,False,0.24227148451098068,1.0,0.5451108401497066,1.0
BRENT_session,us_open,10.0,second_deescalation_active_negotiation_hormuz_deal,28,28,15,7,6,53.57142857142857,25.0,21.428571428571427,0.3382348637178016,0.4029291033032747,0.7503283530571003,False,0.023103393801764183,0.3495748061232984,0.20793054421587764,1.0
